,mode,time,Ab,A,NT
4816,2,56,1501.884563215351,0.9683197970721366,6.383009564016468
4817,2,56,0.2740591062263181,0.0003952870001788166,9.188550495399155e-07
4818,2,56,0.5412444249707173,0.0006709092066069663,2.046665321653277e-06
4819,2,56,1844.6711221788182,0.9770799861345909,12.873093201203572
4820,2,56,830.850926618365,0.7766669655355052,2.2342127590406955
4821,2,56,1288.5075932761176,0.9613532467795305,9.584664675576883
4822,2,56,86.7928295667959,0.14156212294866496,0.09680008758110886
4823,2,56,1824.0929315790358,0.9768735261619101,14.483836984537897
4824,2,56,1118.348259096941,0.8753888523207937,9.030394958125509
4825,2,56,1015.8568519780953,0.9088507703140017,7.198014666675058
4826,2,56,1264.7625358940352,0.8775862665525367,7.076886807887805
4827,2,56,1153.2290793348307,0.8869382091162538,3.069305912339769
4828,2,56,1814.548256710148,0.9804675739260392,7.023200614002483
4829,2,56,2.7617871010320556,0.0011721493266151416,3.086076019540775e-05
4830,2,56,1285.1759878509936,0.9631835391771169,10.514709340376562
4831,2,56,1331.3789531529922,0.8412870230176921,8.508686220048562
4832,2,56,767.1183617990285,0.5028596757213961,1.5910219998968476
4833,2,56,1084.1453661065925,0.7575720068649454,3.79370762826048
4834,2,56,2030.5309232630702,0.994950700509132,7.03133314706778
4835,2,56,1039.3535870049743,0.9150860669621067,5.58740402848673
4836,2,56,628.9153667739727,0.4537301374965754,2.8727098899524224
4837,2,56,1507.9531677346029,0.9925396789806248,16.17294501607911
4838,2,56,1297.922478584597,0.9587155841875346,12.100837329428375
4839,2,56,1344.7403321703412,0.9445649659476073,10.596431170168605
4840,2,56,1700.6027216564044,0.9862393414807679,7.264698607529545
4841,2,56,1906.529220072674,0.986996952115886,9.909470892245132
4842,2,56,603.0680306781944,0.5782006433331899,2.2105815557632074
4843,2,56,1322.230461729318,0.9776251875638863,13.046787499065184
4844,2,56,1514.2379533668527,0.9693394356713948,10.997622416773705
4845,2,56,1183.858066164446,0.906858486520148,8.560995701985208
4846,2,56,19.93368970888397,0.01800320135826634,0.0011838618151813287
4847,2,56,10.003321359047462,0.01292174301341667,0.0010147858808487356
4848,2,56,29.83049330493366,0.04333211830280234,0.010264463663934473
4849,2,56,17.038859062829484,0.012689607989013146,0.0015879847096275117
4850,2,56,0.107642751849786,0.0001191742802870318,9.355900398535933e-08
4851,2,56,1141.4639194002402,0.8524224055362146,11.603343225206743
4852,2,56,1973.4000204600652,0.9954196159406196,9.96287489090482
4853,2,56,1120.4504603109028,0.9733480888399577,11.954186476216847
4854,2,56,1131.8375797488736,0.9054579230967282,3.185523368962744
4855,2,56,114.02876016357298,0.07804250900194348,0.08119016296385265
4856,2,56,12.517111807754072,0.015902225650677778,0.0018463443341808754
4857,2,63,1467.8722627276802,0.9835582154048534,9.43618981775805
4858,2,63,1363.3654033406215,0.9881790227259143,13.443590643333625
4859,2,63,996.6199283427783,0.7650448500851487,4.365831395299823
4860,2,63,797.4788260710324,0.9329452101391192,3.044304075738521
4861,2,63,1042.014440335203,0.7771068291368218,5.950540508901714
4862,2,63,1486.8584586062916,0.9807194131090011,15.453367466867729
4863,2,63,25.272334481485835,0.019947965216596922,0.0018524777306778962
4864,2,63,1756.6921556405616,0.9729639301857865,19.030825323548555
4865,2,63,1408.9513762507336,0.9656774559403981,10.571844573120405
4866,2,63,1532.2759704818316,0.9758289109822414,14.834166437738773
4867,2,63,1357.0383816877004,0.9865332131408026,5.2080412718211635
4868,2,63,0.32165395942534325,0.0003216766917920287,9.004917127113632e-07
4869,2,63,1540.715089928674,0.9247303797717541,5.4369204565673295
4870,2,63,997.2664198228331,0.8591075893918407,6.341287104423103
4871,2,63,1833.4626998420283,0.9962404884625119,7.509012750351908
4872,2,63,1238.3483139212854,0.9529165786296259,5.334418781038447
4873,2,63,58.88568175620525,0.0639790715199412,0.023312751194470575
4874,2,63,1459.2220631909386,0.8839730159203966,13.288303370617445
4875,2,63,1255.826999308004,0.8155106116536845,6.886960316262136
4876,2,63,2.1304795253903523,0.0005158038930078311,5.7674611639002885e-06
4877,2,63,1104.699788284317,0.7731928905769765,5.762028464161934
4878,2,63,1377.751682924115,0.9060448183655254,14.349142057044151
4879,2,63,1419.3545976074724,0.9913783921775072,11.374682360801149
4880,2,63,25.661555607775984,0.03347844857912562,0.00980175887244926
4881,2,63,1490.6210195347157,0.984157897366573,12.196542125310188
4882,2,63,857.4062165379174,0.6853664277167096,5.786898676918388
4883,2,63,571.9871811225788,0.5782900867169957,2.3551091494851573
4884,2,63,27.678688723479425,0.03675281370304615,0.003538502090793136
4885,2,63,1697.0639561017142,0.9939922842855505,5.486954917025283
4886,2,63,611.3085581897114,0.7623347870684012,5.538139619174904
4887,2,63,1643.9547389130753,0.9715848974979759,8.695710975001791
4888,2,63,967.8240457636539,0.8277877148445196,2.833796611548841
4889,2,63,1011.7331482544624,0.7785438614787221,3.0902344051350368
4890,2,63,1045.6168813140498,0.8295587948710544,9.323529751144497
4891,2,63,2.776968478167472,0.0004648801947779299,4.136226131714992e-06
4892,2,63,1343.8245321197046,0.8012940883449502,4.270003751246324
4893,2,63,1218.963005743648,0.9688601154492177,7.4362217220490905
4894,2,63,1316.0660963406947,0.9631060813573658,9.419681745248997
4895,2,63,1299.9347645308073,0.9502995198456985,7.131355112898769
4896,2,63,550.0217709222355,0.4324142300171572,2.511701153524451
4897,2,63,1529.8394226160815,0.9596654874367693,8.967825714048711
4898,2,63,1663.3857530436312,0.9868100697299302,16.544386571001446
4899,2,63,1491.0117462407788,0.8452513112245783,8.375108090735814
4900,2,63,18.89449499779195,0.01734391165315142,0.0011194231495041385
4901,2,63,30.030762426877935,0.02883564146526405,0.004696708817321845
4902,2,63,1.3479613372439854,0.0016614008878213903,1.3296574184663069e-05
4903,2,63,1435.1610927250888,0.9278578561296943,11.465534871171185
4904,2,63,1206.71041087815,0.8992580579673256,11.912984370554685
4905,2,63,1451.3603736513812,0.9199758607774529,11.32037132460195
4906,2,63,1528.498445539829,0.9759816637695559,8.190845126338616
4907,2,63,1713.8686494278409,0.9604560831300404,14.875250794576738
4908,2,63,370.28524648500314,0.23963141659728562,0.7345018479599372
4909,2,63,871.7585580134325,0.4829679844566001,2.9405316760780473
4910,2,63,1904.9969621464613,0.9873052158529031,20.791153208476384
4911,2,63,1575.754593755219,0.9624531150035511,10.585351011491975
4912,2,63,6.184106676066866,0.008990171244769552,0.0002773965871973124
4913,2,63,1000.2435678689875,0.744532599364574,6.285928987490858
4914,2,63,781.737865494557,0.6748232474848039,2.0208072197744107
4915,2,63,22.46010346202702,0.01570116404568959,0.002020203269377864
4916,2,63,552.7224525218395,0.4608780664266689,2.9142947054344464
4917,2,63,838.7276142228442,0.7244904373138207,4.586406809074984
4918,2,63,687.5489030295828,0.880341429831418,4.327243318321
4919,2,63,525.5218265372943,0.59453985754224,1.6092301030749927
4920,2,63,1362.3709253517288,0.9717010387163965,4.66150236719601
4921,2,63,1787.756581674331,0.9853112174067897,6.958842330742117
4922,2,63,1046.5163190598803,0.9119950015207966,8.210348613446783
4923,2,63,445.1003668978533,0.5538810011455203,1.2913917311662515
4924,2,63,1651.318503543289,0.9842351967786929,7.235360635185886
4925,2,63,1713.7816713534357,0.9952676519673969,6.057110599413601
4926,2,63,1339.9242934914434,0.9715481604590162,4.342611128451969
4927,2,63,1407.949579117828,0.8111114165820078,6.531247616170403
4928,2,63,1388.4508698788416,0.960841178994905,6.284827874968796
4929,2,63,1168.2296808852639,0.9735003671877345,10.177077367471984
4930,2,63,1239.167118567476,0.8951757669402868,10.603314304373965
4931,2,63,1391.305096226725,0.8730622984285163,7.284903764851145
4932,2,63,1003.314655066221,0.9271229161332131,6.20885790906474
4933,2,63,26.001831093449248,0.029260589555391625,0.0033677986524923887
4934,2,63,1205.073453624886,0.8270154014455077,3.1168890223709975
4935,2,63,246.54229199055578,0.3246058380372715,0.2760931533039243
4936,2,63,1419.7082220438167,0.8716868104188952,11.70218766439778
4937,2,63,1752.446315362656,0.9839619703495343,5.928732739982191
4938,2,63,10.944774880337462,0.0144543276317776,0.0009231078520741327
4939,2,63,1644.733640120886,0.9501780956144757,7.34473696186361
4940,2,63,1240.4511953229674,0.8143396427416448,10.933374093229887
4941,2,63,1911.5977797405428,0.9786042359305047,7.279819051559469
4942,2,63,1197.5097068721027,0.9949506872159883,5.079356349751314
4943,2,63,1091.1794623914057,0.6656027657958289,7.057503288146571
4944,2,63,1631.771610098735,0.9683523141483505,12.45449291432733
4945,2,63,1354.0317831208858,0.803352616411376,4.327975472401395
4946,2,63,1129.2472202530319,0.8757692207821073,3.237110939532367
4947,2,63,967.5036390373788,0.799317143315266,4.43930525756281
4948,2,63,883.0593586369462,0.5755675386244352,1.6410804541273325
4949,2,63,1497.5594329611954,0.9856691185553484,7.708777622979561
4950,2,63,1421.34017803631,0.956651600807765,5.491977566225183
4951,2,63,1777.866950288542,0.9448048266241282,5.53828624106992
4952,2,63,1538.411403947503,0.9315872332239865,16.164668987313426
4953,2,63,1550.8514168032007,0.9802422654732129,17.834143891301462
4954,2,63,1315.020513263752,0.8283559375365463,5.871104242294264
4955,2,63,1196.8999809756099,0.9834420543149768,10.395168105190054
4956,2,63,1220.6832601539038,0.9032411736508122,12.156623211392393
4957,2,63,1388.4016092329764,0.9604226129568063,12.155936233990142
4958,2,63,4.777108690001329,0.00896307789383801,0.0003752580379402085
4959,2,63,1793.353629963256,0.9990447630067494,5.415315453944357
4960,2,63,1640.3229344534227,0.9188334710585884,6.092773652535466
4961,2,63,1326.0571662298432,0.9709530166610719,14.25823690447234
4962,2,63,935.2300853028074,0.7044369528285328,1.9844806408969209
4963,2,63,1805.9373101247074,0.9693155257522833,6.7232545499327365
4964,2,63,650.7495346349675,0.5009239476340429,3.785038885626609
4965,2,63,6.3618707026311485,0.0036375787474382517,0.00011075937391818487
4966,2,63,878.6611944901082,0.6552733077403525,2.279861073147714
4967,2,63,365.85362702127753,0.8734243777550487,1.4133582555853839
4968,2,63,2.8710875660883968,0.0037212426943156224,5.856804294690604e-05
4969,2,63,253.10977607139242,0.31145808515180384,0.42513920466381244
4970,2,63,1075.1124363220133,0.8406636976596108,7.951144079364818
4971,2,63,1533.0099583311244,0.964384223838416,9.463877341519034
4972,2,63,1807.62002745044,0.9877565703782185,12.521233361280139
4973,2,63,1548.2476899891044,0.8535391733035154,6.2650810798358
4974,2,63,1566.2051472862865,0.9565970734891315,7.953756018936303
4975,2,63,1461.723734575237,0.9514107676812691,11.228596362391356
4976,2,63,28.957655065703545,0.031326634087512406,0.00877601763737696
4977,2,63,1.09781675373821,0.0015409361269819106,1.9809895537064064e-05
