,k_infect,N1,H0,d_If,gamma,mode,vmax,IL6max,Q,emax,H,e
7055,2.809880163326339e-05,1205.8059246135579,11.362593411644948,0.12644132441908912,0.04867788659443571,1,0.01,20.009057490526665,9.685613869132196,8.847087666960802e-20,1.0,0.0
7056,5.539412071781769e-05,1955.1379951202464,29.352075667379225,0.10711410258076648,0.3405074047740511,5,0.01,20.057652972941316,9.68538657141184,4.278653723746803e-20,1.0,0.0
7057,0.000146263961374689,5032.548253323066,52.89692661001726,0.2886346794782608,11.238393368562477,4,67764.75488647944,4181.773586387921,1.6583009112743863,0.00044610224881550794,0.004032395372225675,1.5550854332405678e-07
7058,0.0003047093111382476,362.0290297135577,23.449542709082433,0.1781613338205572,0.4608684252796992,5,0.01,20.058049356798886,9.6854439703546,2.3955500423057063e-20,1.0,0.0
7059,2.7828646212039732e-05,1528.3113743042727,217.56691142592976,0.4767884892967211,4.411868237171507,5,215.06967791193355,1287.1364643890527,4.192676240352702,0.00696596053156283,0.9929841207494493,4.8178881847019315e-06
7060,0.0002080121505198918,496.8878785198828,78.75022734240663,0.8617843132842377,7.014512719232388,3,1636.7922439341476,2363.932564955972,5.4421381750895,0.9295324982274737,0.6476882630025155,0.0010816504541120153
7061,2.57818656022048e-05,522.0365498927329,225.13617569082305,0.2943037350571576,0.891777086639833,1,7.214612777981107,320.07941818363975,8.852411757344253,0.0002593076911269037,0.9995913920213318,4.801412254669317e-07
7062,2.6694634395553463e-05,934.7166177538603,40.44469784971927,0.2715900896936123,0.27408133111163685,1,0.01,20.01186437033633,9.685605436357731,4.2060965739232813e-19,1.0,0.0
7063,0.00013055178294367638,1012.0386548959721,136.73112972486734,0.2677448721950857,4.836915186402895,4,3092.3302924479067,4161.088148344498,2.2126205912574552,0.0010880632160076632,0.4794702009953454,5.109392358766489e-06
7064,0.0001483522186279618,413.49254499935194,25.827094761378522,0.13609783533400874,0.21561973266890178,1,0.01,20.01930650392072,9.68557607884446,1.393364108351539e-20,1.0,0.0
7065,8.982916404872661e-05,497.60818859624885,41.60594136511093,0.2543937010086658,0.47311485342630194,1,0.01,20.01834483977945,9.685583458014422,4.1302410273443394e-22,1.0,0.0
7066,0.0001964810877510411,542.892707177459,26.672986487898587,0.35546229301017146,1.0113464271762487,5,760.6189045734326,870.5059935940714,3.4291728591194492,0.0007484717891328006,0.5221060966687863,1.7044219189315337e-05
7067,3.3803215647395714e-05,4183.107479674231,97.18888557379533,0.7403278186427666,10.174140024450537,4,277281.15186903253,5745.047783645369,1.52799469402574,0.00014527388331124735,0.004253614078209092,5.47125075194049e-07
7068,3.191966698075387e-05,2238.762606297221,62.20881321099565,0.5942289252065873,2.641630682537061,2,14079.160561809254,1387.0813201477301,5.307725735270939,0.9941513106911641,0.3244053143954089,0.11543047460076233
7069,6.128609545270308e-05,1089.3201817757097,131.87779910955314,1.1144269150594999,9.811621499019628,2,208.90183708386954,1148.8558579924788,7.355888925213653,0.004506703175323051,0.9884136314698305,4.699535425761367e-06
7070,0.0004828156976370139,729.2097386502843,121.88537936448634,0.5986866930920123,25.69123965967497,3,16347.351571183692,7570.452498505378,2.8616997862867435,0.9857754800273482,0.008021600569807706,6.341860463267019e-05
7071,0.0003808894394151398,4564.28681278504,106.79721727297584,0.542561840280287,100.73515077722624,4,241095.9305553597,8428.245060552112,1.3846229610215126,0.16452039045527295,0.0004353851919696915,7.175476990662644e-06
7072,0.000210709929202542,917.2155337545212,16.09213090261945,0.4543844332625508,1.4131667276074504,5,4328.101582015583,1097.0470566698957,2.480864367912433,0.0001945342455548851,0.0913052172177796,2.6519541767329206e-06
7073,0.0004444771599533234,6277.671468077896,19.42058885604071,0.11910345486397007,6.454086570173587,3,1759.0954147320672,2098.2864194496406,4.759251338174896,0.4767356552031588,0.3372754020661367,0.0006861575772529634
7074,0.0005319341609472068,2093.4198077670762,37.50111538169032,0.09257919372502385,3.866088487462946,4,12164.260773307213,2784.824156489424,2.2884572934185115,0.0085218405084587,0.006161400380836405,4.036076031490095e-06
7075,0.00016400785213520667,447.4329578768223,126.9541673620869,1.4098555885339379,13.134519927367505,3,3623.3369332951434,3452.3329973693785,4.754853029060283,0.006515889265177173,0.5847006584222457,1.0332172092451751e-05
7076,0.00011585509866253688,3466.763665616343,227.9116405243783,0.5436281031402476,49.76314211409775,5,130251.02426183419,17161.76982619808,1.2983471750626967,0.9959821638700442,0.0027865735159393265,8.592184092502644e-05
7077,0.00018014007838266515,3894.196683249142,70.17220837105444,1.0294840565797154,50.67724527829943,3,44457.71457503701,4843.113209366301,3.2057065977429797,0.14701303531339008,0.02100057554917601,6.306978491198466e-07
7078,0.00020631159971912477,416.1247448342835,66.54896761841789,0.20277973307862115,1.1585454023359492,2,1123.8784251222066,1678.4124794881302,5.955960649988923,0.03639823205633107,0.6049652181514472,0.00017688270104028876
7079,4.727704817859167e-05,443.1884102319985,105.24309756108181,1.2979340850608712,2.8621013403018543,5,43.22190186944742,341.5835293789699,6.401368792985778,0.0004209499785693742,0.9937650461537343,8.688096419984766e-07
7080,0.0005207071357683886,1551.4777395730696,43.36985240452918,0.9518094475863992,33.34855598910867,5,17341.9875786124,2963.271070665855,3.639756710722458,0.8672957607263482,0.016587698051558245,3.36371179794682e-05
7081,0.000195947126846278,4311.425416749049,21.93159121719721,1.018996032299867,18.88001838852181,5,44147.39718326422,1323.2213801887526,2.2215175594963927,0.0005372747066391234,0.005023016843428122,1.354110690847185e-08
7082,0.0003110641827210788,1183.833599966335,12.05657061953083,0.5682727948874559,2.52302369526892,5,661.4683796345207,880.2367610087172,6.77700035224342,0.04900447349562242,0.658742809285964,0.0002915787559672257
7083,0.000153881783106729,1429.955558334887,90.73114525126056,0.2840112301451851,5.670242802169894,5,17055.20333685195,5092.772540052037,2.1509790438692917,0.9358736386271629,0.03708475267913387,0.00026577944543975664
7084,0.00028718729866256083,807.7958578540766,32.0221830287283,0.08542116184436267,0.6345754407895688,5,6.997426168596848,615.3848282405933,8.206860231869724,0.2513388421044903,0.9932609494883153,0.0009030948589457227
